,Unnamed: 0,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds,STO_ask_fee%,STO_offer_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%
9507,8413,87.05,0.645,Mid,2018-01-31 15:30:00,89.5,2018-03-02 16:00:00,30,0.09014933946008001,0.220865881677197,2.45,ClosedExpired,10,C,,,,,,87.32,0.645,10,635.0,2018-01-31 16:00:00,0.08987059092991302,0.195917888227211,2.18000000000001,75.55,,,,2018-03-02 16:00:00,,,,,,635.0,0.007409534750143596,0.028144744399770282,635.0,1.0
9508,8414,87.68,0.845,Mid,2018-02-01 11:30:00,89.5,2018-03-02 16:00:00,29,0.121297272212434,0.220761035426629,1.8199999999999898,ClosedExpired,10,C,,,,,,88.65,0.845,10,834.9999999999999,2018-02-01 13:30:00,0.119970048816539,0.10197454149405802,0.8499999999999941,75.55,,,,2018-03-02 16:00:00,,,,,,835.0,0.009637317518248175,0.020757299270072912,834.9999999999999,1.0
9509,8415,88.65,1.19,Mid,2018-02-01 13:30:00,89.5,2018-03-02 16:00:00,29,0.168951903067079,0.14360911760701597,0.8499999999999941,ClosedExpired,10,C,,,,,,88.83,1.19,10,1179.9999999999998,2018-02-01 15:30:00,0.168609548653569,0.11296839759789201,0.670000000000002,75.55,,,,2018-03-02 16:00:00,,,,,,1180.0,0.013423575860124081,0.009588268471517138,1179.9999999999998,1.0
9510,8416,88.83,1.28,Mid,2018-02-01 15:30:00,89.5,2018-03-02 16:00:00,29,0.181361531324848,0.12151222598764802,0.670000000000002,ClosedExpired,10,C,,,,,,89.11,1.28,10,1270.0,2018-02-01 16:00:00,0.180791660055956,0.07050874742182299,0.39000000000000107,75.55,,,,2018-03-02 16:00:00,,,,,,1270.0,0.014409546324439942,0.007542496904199051,1270.0,1.0
9511,8417,88.78,1.05,Mid,2018-01-26 11:30:00,90.0,2018-03-02 16:00:00,35,0.12333858977247099,0.150473079522415,1.22,ClosedExpired,10,C,,,,,,88.77,1.05,10,1040.0,2018-01-26 15:30:00,0.12335248394727999,0.151723555255154,1.23,75.55,,,,2018-03-02 16:00:00,,,,,,1040.0,0.011826988060373958,0.013741833746339253,1040.0,1.0
9512,8418,88.71,1.045,Mid,2018-01-26 13:30:00,90.0,2018-03-02 16:00:00,35,0.12284812470811801,0.15847408087347303,1.29000000000001,ClosedExpired,10,C,,,,,,88.77,1.045,10,1035.0,2018-01-26 15:30:00,0.12276509116657801,0.15100106213489198,1.23,75.55,,,,2018-03-02 16:00:00,,,,,,1035.0,0.011779957163792132,0.014541765302671698,1035.0,1.0
9513,8419,88.77,1.065,Mid,2018-01-26 15:30:00,90.0,2018-03-02 16:00:00,35,0.125114662289383,0.15389103461594197,1.23,ClosedExpired,10,C,,,,,,88.97,1.065,10,1054.9999999999998,2018-01-26 16:00:00,0.12483341094108802,0.12857841326932,1.03,75.55,,,,2018-03-02 16:00:00,,,,,,1055.0,0.011997296383913484,0.013856032443393083,1054.9999999999998,1.0
9514,8420,87.08,0.525,Mid,2018-01-31 13:30:00,90.0,2018-03-02 16:00:00,30,0.07335209003215401,0.21418810289389104,2.92,ClosedExpired,10,C,,,,,,87.32,0.525,10,515.0,2018-01-31 16:00:00,0.073150480989464,0.19604328905176396,2.68000000000001,75.55,,,,2018-03-02 16:00:00,,,,,,515.0,0.006028938906752412,0.03353238401469915,515.0,1.0
9515,8421,87.68,0.705,Mid,2018-02-01 11:30:00,90.0,2018-03-02 16:00:00,29,0.101200682733451,0.234785583941605,2.31999999999999,ClosedExpired,10,C,,,,,,88.65,0.705,10,695.0,2018-02-01 13:30:00,0.10009335433805899,0.13512602835638,1.3499999999999899,75.55,,,,2018-03-02 16:00:00,,,,,,695.0,0.008040602189781022,0.02645985401459846,695.0,1.0
9516,8422,88.65,0.995,Mid,2018-02-01 13:30:00,90.0,2018-03-02 16:00:00,29,0.14126650718633899,0.190709784701557,1.3499999999999899,ClosedExpired,10,C,,,,,,88.83,0.995,10,984.9999999999999,2018-02-01 15:30:00,0.14098025286579902,0.164946895852986,1.17,75.55,,,,2018-03-02 16:00:00,,,,,,985.0,0.011223914269599547,0.015228426395939021,984.9999999999999,1.0
9517,8423,88.83,1.075,Mid,2018-02-01 15:30:00,90.0,2018-03-02 16:00:00,29,0.152315348573602,0.17820895783111498,1.17,ClosedExpired,10,C,,,,,,89.11,1.075,10,1065.0,2018-02-01 16:00:00,0.15183674575011902,0.13513470371760603,0.890000000000001,75.55,,,,2018-03-02 16:00:00,,,,,,1065.0,0.012101767420916357,0.013171225937183404,1065.0,1.0
9518,8424,88.78,0.905,Mid,2018-01-26 11:30:00,90.5,2018-03-02 16:00:00,35,0.10630611785151099,0.182846522704599,1.72,ClosedExpired,10,C,,,,,,88.97,0.905,10,895.0000000000001,2018-01-26 16:00:00,0.106079095682333,0.16230101639396902,1.53,75.55,,,,2018-03-02 16:00:00,,,,,,895.0,0.010193737328227079,0.019373732822707802,895.0000000000001,1.0
9519,8425,88.71,0.91,Mid,2018-01-26 13:30:00,90.5,2018-03-02 16:00:00,35,0.106977792808026,0.19149024912636803,1.79000000000001,ClosedExpired,10,C,,,,,,88.97,0.91,10,900.0,2018-01-26 16:00:00,0.106665168034169,0.16319770709227802,1.53,75.55,,,,2018-03-02 16:00:00,,,,,,900.0,0.010258144515838126,0.020178108443242096,900.0,1.0
9520,8426,88.77,0.93,Mid,2018-01-26 15:30:00,90.5,2018-03-02 16:00:00,35,0.10925505721044801,0.189011248974075,1.73,ClosedExpired,10,C,,,,,,88.97,0.93,10,920.0000000000001,2018-01-26 16:00:00,0.109009457441513,0.166784469885515,1.53,75.55,,,,2018-03-02 16:00:00,,,,,,920.0,0.010476512335248395,0.01948856595696749,920.0000000000001,1.0
9521,8427,87.68,0.595,Mid,2018-02-01 11:30:00,90.5,2018-03-02 16:00:00,29,0.085410505285678,0.240857624905612,2.8199999999999905,ClosedExpired,10,C,,,,,,88.65,0.595,10,584.9999999999999,2018-02-01 13:30:00,0.08447595153353998,0.156280510337048,1.8499999999999899,75.55,,,,2018-03-02 16:00:00,,,,,,585.0,0.006786040145985401,0.03216240875912401,584.9999999999999,1.0
9522,8428,88.65,0.845,Mid,2018-02-01 13:30:00,90.5,2018-03-02 16:00:00,29,0.119970048816539,0.22194459031059696,1.8499999999999899,ClosedExpired,10,C,,,,,,88.83,0.845,10,834.9999999999999,2018-02-01 15:30:00,0.119726948413669,0.199944003850827,1.67,75.55,,,,2018-03-02 16:00:00,,,,,,835.0,0.009531866892272983,0.020868584320360904,834.9999999999999,1.0
9523,8429,88.83,0.935,Mid,2018-02-01 15:30:00,90.5,2018-03-02 16:00:00,29,0.132478931084947,0.221239814911862,1.67,ClosedExpired,10,C,,,,,,89.11,0.935,10,925.0000000000001,2018-02-01 16:00:00,0.13206265793149902,0.183567094524783,1.39,75.55,,,,2018-03-02 16:00:00,,,,,,925.0,0.01052572329168074,0.018799954970167756,925.0000000000001,1.0
9524,8430,88.78,0.75,Mid,2018-01-26 11:30:00,91.0,2018-03-02 16:00:00,35,0.088098992694622,0.19557976378206102,2.22,ClosedExpired,10,C,,,,,,88.97,0.75,10,740.0,2018-01-26 16:00:00,0.08791085277541401,0.17845903113409,2.03,75.55,,,,2018-03-02 16:00:00,,,,,,740.0,0.008447848614552828,0.025005631899076355,740.0,1.0
9525,8431,88.71,0.77,Mid,2018-01-26 13:30:00,91.0,2018-03-02 16:00:00,35,0.09051967083756099,0.20729004621801397,2.29000000000001,ClosedExpired,10,C,,,,,,88.97,0.77,10,760.0,2018-01-26 16:00:00,0.090255142182758,0.183217938630999,2.03,75.55,,,,2018-03-02 16:00:00,,,,,,760.0,0.008679968436478414,0.025814451583812494,760.0,1.0
9526,8432,88.77,0.765,Mid,2018-01-26 15:30:00,91.0,2018-03-02 16:00:00,35,0.08987109544730401,0.200412542847487,2.23,ClosedExpired,10,C,,,,,,88.97,0.765,10,755.0,2018-01-26 16:00:00,0.089669069830922,0.182028211756772,2.03,75.55,,,,2018-03-02 16:00:00,,,,,,755.0,0.00861777627576884,0.025121099470541895,755.0,1.0
9527,8433,88.65,0.74,Mid,2018-02-01 13:30:00,91.0,2018-03-02 16:00:00,29,0.105062527957679,0.24689694070054602,2.3499999999999903,ClosedExpired,10,C,,,,,,88.83,0.74,10,730.0,2018-02-01 15:30:00,0.10484963529717699,0.227523708594875,2.17,75.55,,,,2018-03-02 16:00:00,,,,,,730.0,0.008347433728144388,0.02650874224478279,730.0,1.0
9528,8434,88.78,0.635,Mid,2018-01-26 11:30:00,91.5,2018-03-02 16:00:00,35,0.07459048048144701,0.202886106909535,2.72,ClosedExpired,10,C,,,,,,88.97,0.635,10,625.0,2018-01-26 16:00:00,0.074431188683184,0.18831090736845496,2.53,75.55,,,,2018-03-02 16:00:00,,,,,,625.0,0.007152511826988061,0.03063753097544491,625.0,1.0
9529,8435,88.71,0.63,Mid,2018-01-26 13:30:00,91.5,2018-03-02 16:00:00,35,0.074061548867095,0.206631721339196,2.7900000000000094,ClosedExpired,10,C,,,,,,88.97,0.63,10,620.0,2018-01-26 16:00:00,0.07384511633134799,0.18682814431831,2.53,75.55,,,,2018-03-02 16:00:00,,,,,,620.0,0.007101792357118702,0.03145079472438289,620.0,1.0
9530,8436,88.65,0.625,Mid,2018-02-01 13:30:00,91.5,2018-03-02 16:00:00,29,0.0887352432075,0.252895443141373,2.8499999999999903,ClosedExpired,10,C,,,,,,88.83,0.625,10,615.0,2018-02-01 15:30:00,0.088555435217211,0.236443012029953,2.67,75.55,,,,2018-03-02 16:00:00,,,,,,615.0,0.007050197405527354,0.03214890016920467,615.0,1.0
9531,8458,76.56,2.51,Mid,2018-02-08 11:30:00,75.0,2018-03-09 16:00:00,29,0.41263557092926895,-0.64371149064966,-1.56,ClosedExpired,10,C,,,,,,76.97,2.51,10,2500.0,2018-02-08 13:30:00,0.41043756412036897,-0.8085620013171271,-1.97,74.54,,,,2018-03-09 16:00:00,,,,,,2500.0,0.03278474399164054,-0.02037617554858937,2500.0,1.0
9532,8459,74.07,2.035,Mid,2018-02-09 13:30:00,75.0,2018-03-09 16:00:00,28,0.358143358599009,0.33307332349708,0.9300000000000072,ClosedExpired,10,C,,,,,,74.88,2.035,10,2025.0000000000002,2018-02-09 15:30:00,0.35426921169108705,0.042512305402932,0.120000000000005,74.54,,,,2018-03-09 16:00:00,,,,,,2025.0,0.027474011070608886,0.012555690562981057,2025.0000000000002,1.0
9533,8460,75.06,2.245,Mid,2018-02-09 11:30:00,75.0,2018-03-09 16:00:00,28,0.38989046857751897,-0.023393428114652,-0.060000000000002,ClosedExpired,10,C,,,,,,75.79,2.245,10,2235.0000000000005,2018-02-09 16:00:00,0.38613509132377105,-0.305046722145781,-0.7900000000000059,74.54,,,,2018-03-09 16:00:00,,,,,,2235.0,0.029909405808686385,-0.0007993605115907576,2235.0000000000005,1.0
9534,8461,74.88,2.345,Mid,2018-02-09 15:30:00,75.0,2018-03-09 16:00:00,28,0.40823651175213704,0.04898838141025799,0.120000000000005,ClosedExpired,10,C,,,,,,75.79,2.345,10,2335.0000000000005,2018-02-09 16:00:00,0.40333487267449497,-0.318634549412854,-0.7900000000000059,74.54,,,,2018-03-09 16:00:00,,,,,,2335.0,0.03131677350427351,0.0016025641025641634,2335.0000000000005,1.0
9535,8462,76.06,2.68,Mid,2018-02-12 11:30:00,75.0,2018-03-09 16:00:00,25,0.514435971601367,-0.545302129897451,-1.06,ClosedExpired,10,C,,,,,,76.68,2.68,10,2670.0,2018-02-12 13:30:00,0.510276473656755,-0.8572644757433521,-1.6800000000000102,74.54,,,,2018-03-09 16:00:00,,,,,,2670.0,0.0352353405206416,-0.01393636602682096,2670.0,1.0
9536,8463,75.6,1.99,Mid,2018-02-14 11:30:00,75.0,2018-03-09 16:00:00,23,0.41773061881757495,-0.250638371290543,-0.5999999999999941,ClosedExpired,10,C,,,,,,76.03,1.99,10,1979.9999999999998,2018-02-14 13:30:00,0.415368075530826,-0.42782911779675104,-1.03,74.54,,,,2018-03-09 16:00:00,,,,,,1980.0,0.026322751322751324,-0.007936507936507861,1979.9999999999998,1.0
9537,8464,76.03,2.255,Mid,2018-02-14 13:30:00,75.0,2018-03-09 16:00:00,23,0.47068090970955395,-0.484801337000841,-1.03,ClosedExpired,10,C,,,,,,76.38,2.255,10,2244.9999999999995,2018-02-14 15:30:00,0.46852408438357396,-0.6465632364493299,-1.38,74.54,,,,2018-03-09 16:00:00,,,,,,2245.0,0.02965934499539655,-0.013547283966855204,2244.9999999999995,1.0
9538,8465,75.59,1.935,Mid,2018-02-15 11:30:00,75.0,2018-03-09 16:00:00,22,0.42470444623507203,-0.250575623278694,-0.5900000000000029,ClosedExpired,10,C,,,,,,75.95,1.935,10,1925.0000000000002,2018-02-15 13:30:00,0.42269136393560297,-0.401556795738824,-0.950000000000003,74.54,,,,2018-03-09 16:00:00,,,,,,1925.0,0.025598624156634477,-0.007805265246725802,1925.0000000000002,1.0
9539,8466,75.95,2.14,Mid,2018-02-15 13:30:00,75.0,2018-03-09 16:00:00,22,0.46747261954635205,-0.44409898856903596,-0.950000000000003,ClosedExpired,10,C,,,,,,76.09,2.14,10,2130.0,2018-02-15 15:30:00,0.46661250433099605,-0.508607629720787,-1.09,74.54,,,,2018-03-09 16:00:00,,,,,,2130.0,0.02817643186306781,-0.012508229098090887,2130.0,1.0
9540,8467,76.09,2.215,Mid,2018-02-15 15:30:00,75.0,2018-03-09 16:00:00,22,0.482965746305213,-0.526432663472683,-1.09,ClosedExpired,10,C,,,,,,76.21,2.215,10,2205.0,2018-02-15 16:00:00,0.482205270126803,-0.583468376853428,-1.20999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,2205.0,0.029110264160862133,-0.014325141280063127,2205.0,1.0
9541,8468,76.52,2.415,Mid,2018-02-16 11:30:00,75.0,2018-03-09 16:00:00,21,0.548549398849974,-0.833795086251958,-1.52,ClosedExpired,10,C,,,,,,76.64,2.415,10,2405.0,2018-02-16 13:30:00,0.547690501043841,-0.8982124217119001,-1.64,74.54,,,,2018-03-09 16:00:00,,,,,,2405.0,0.03156037637219028,-0.019864087820177682,2405.0,1.0
9542,8469,75.57,1.745,Mid,2018-02-20 15:30:00,75.0,2018-03-09 16:00:00,17,0.49578108337419896,-0.28259521752329,-0.569999999999993,ClosedExpired,10,C,,,,,,75.73,1.745,10,1735.0000000000002,2018-02-20 16:00:00,0.49473361244669495,-0.36115553708609,-0.730000000000004,74.54,,,,2018-03-09 16:00:00,,,,,,1735.0,0.023091173746195584,-0.007542675664946318,1735.0000000000002,1.0
9543,8470,76.74,2.305,Mid,2018-02-23 11:30:00,75.0,2018-03-09 16:00:00,14,0.7830941211511969,-1.3625837708030801,-1.74,ClosedExpired,10,C,,,,,,77.02,2.305,10,2295.0,2018-02-23 13:30:00,0.7802472456133841,-1.5760994361390301,-2.02,74.54,,,,2018-03-09 16:00:00,,,,,,2295.0,0.030036486838676053,-0.022673964034401813,2295.0,1.0
9544,8471,74.79,1.0,Mid,2018-03-02 11:30:00,75.0,2018-03-09 16:00:00,7,0.6971902278761479,0.146409947853987,0.209999999999994,ClosedExpired,10,C,,,,,,74.97,1.0,10,990.0,2018-03-02 13:30:00,0.695516301758799,0.020865489052764998,0.030000000000001,74.54,,,,2018-03-09 16:00:00,,,,,,990.0,0.013370771493515175,0.002807862013638103,990.0,1.0
9545,8472,74.97,1.03,Mid,2018-03-02 13:30:00,75.0,2018-03-09 16:00:00,7,0.716381790811563,0.021491453724348,0.030000000000001,ClosedExpired,10,C,,,,,,75.28,1.03,10,1020.0,2018-03-02 15:30:00,0.71343175952634,-0.19976089266737598,-0.280000000000001,74.54,,,,2018-03-09 16:00:00,,,,,,1020.0,0.013738828864879286,0.0004001600640256254,1020.0,1.0
9546,8473,75.28,1.16,Mid,2018-03-02 15:30:00,75.0,2018-03-09 16:00:00,7,0.8034765447092758,-0.22497343251859803,-0.280000000000001,ClosedExpired,10,C,,,,,,75.55,1.16,10,1150.0,2018-03-02 16:00:00,0.800605086508462,-0.44033279757965205,-0.549999999999997,74.54,,,,2018-03-09 16:00:00,,,,,,1150.0,0.01540913921360255,-0.0037194473963868377,1150.0,1.0
9547,8474,76.56,1.925,Mid,2018-02-08 11:30:00,76.0,2018-03-09 16:00:00,29,0.316463535473642,-0.177219579865241,-0.560000000000002,ClosedExpired,10,C,,,,,,76.97,1.925,10,1915.0,2018-02-08 13:30:00,0.314777813120204,-0.30533447872659697,-0.969999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,1915.0,0.02514367816091954,-0.007314524555903896,1915.0,1.0
9548,8475,75.06,1.73,Mid,2018-02-09 11:30:00,76.0,2018-03-09 16:00:00,28,0.30045011609759803,0.282423109131742,0.939999999999998,ClosedExpired,10,C,,,,,,75.79,1.73,10,1720.0,2018-02-09 16:00:00,0.297556217367538,0.062486805647181,0.209999999999994,74.54,,,,2018-03-09 16:00:00,,,,,,1720.0,0.023048228084199308,0.012523314681588031,1720.0,1.0
9549,8476,74.07,1.565,Mid,2018-02-09 13:30:00,76.0,2018-03-09 16:00:00,28,0.275427202067542,0.531574499990358,1.9300000000000102,ClosedExpired,10,C,,,,,,75.79,1.565,10,1554.9999999999998,2018-02-09 16:00:00,0.269176578138842,0.056527081409155,0.209999999999994,74.54,,,,2018-03-09 16:00:00,,,,,,1555.0,0.021128662076414204,0.026056433103820803,1554.9999999999998,1.0
9550,8477,76.06,2.095,Mid,2018-02-12 11:30:00,76.0,2018-03-09 16:00:00,25,0.402143044964502,-0.024128582697871003,-0.060000000000002,ClosedExpired,10,C,,,,,,76.68,2.095,10,2085.0000000000005,2018-02-12 13:30:00,0.3988914971309339,-0.271246218049038,-0.6800000000000072,74.54,,,,2018-03-09 16:00:00,,,,,,2085.0,0.027544044175650803,-0.0007888509071785732,2085.0000000000005,1.0
9551,8478,75.6,1.42,Mid,2018-02-14 11:30:00,76.0,2018-03-09 16:00:00,23,0.298079135035657,0.11923165401426401,0.400000000000006,ClosedExpired,10,C,,,,,,76.03,1.42,10,1410.0,2018-02-14 13:30:00,0.29639330012752396,-0.008891799003826,-0.030000000000001,74.54,,,,2018-03-09 16:00:00,,,,,,1410.0,0.018783068783068783,0.005291005291005366,1410.0,1.0
9552,8479,76.03,1.635,Mid,2018-02-14 13:30:00,76.0,2018-03-09 16:00:00,23,0.34126975049894503,-0.010238092514969,-0.030000000000001,ClosedExpired,10,C,,,,,,76.38,1.635,10,1625.0000000000002,2018-02-14 15:30:00,0.33970593257966497,-0.129088254380271,-0.379999999999995,74.54,,,,2018-03-09 16:00:00,,,,,,1625.0,0.021504669209522556,-0.0003945810864132729,1625.0000000000002,1.0
9553,8480,75.59,1.38,Mid,2018-02-15 11:30:00,76.0,2018-03-09 16:00:00,22,0.302889992663772,0.12418489699214601,0.40999999999999703,ClosedExpired,10,C,,,,,,75.95,1.38,10,1370.0,2018-02-15 13:30:00,0.30145430606260104,0.015072715303129,0.049999999999997,74.54,,,,2018-03-09 16:00:00,,,,,,1370.0,0.018256383119460245,0.005423997883317854,1370.0,1.0
9554,8481,75.95,1.54,Mid,2018-02-15 13:30:00,76.0,2018-03-09 16:00:00,22,0.336405529953917,0.016820276497695,0.049999999999997,ClosedExpired,10,C,,,,,,76.09,1.54,10,1530.0,2018-02-15 15:30:00,0.33578656853725797,-0.030220791168355,-0.090000000000003,74.54,,,,2018-03-09 16:00:00,,,,,,1530.0,0.020276497695852533,0.000658327847267902,1530.0,1.0
9555,8482,76.09,1.61,Mid,2018-02-15 15:30:00,76.0,2018-03-09 16:00:00,22,0.35104959437986105,-0.031594463494189,-0.090000000000003,ClosedExpired,10,C,,,,,,76.21,1.61,10,1600.0000000000002,2018-02-15 16:00:00,0.350496832913839,-0.073604334911904,-0.209999999999994,74.54,,,,2018-03-09 16:00:00,,,,,,1600.0,0.021159153633854646,-0.001182809830463969,1600.0000000000002,1.0
9556,8483,76.52,1.745,Mid,2018-02-16 11:30:00,76.0,2018-03-09 16:00:00,21,0.39636385134294205,-0.206109202698328,-0.519999999999996,ClosedExpired,10,C,,,,,,76.64,1.745,10,1735.0000000000002,2018-02-16 13:30:00,0.39574323988467996,-0.253275673526196,-0.640000000000001,74.54,,,,2018-03-09 16:00:00,,,,,,1735.0,0.0228044955567172,-0.006795608991113383,1735.0000000000002,1.0
9557,8484,75.57,1.195,Mid,2018-02-20 15:30:00,76.0,2018-03-09 16:00:00,17,0.339517704660268,0.145992613003918,0.430000000000007,ClosedExpired,10,C,,,,,,75.73,1.195,10,1185.0,2018-02-20 16:00:00,0.33880038216263697,0.091476103183911,0.269999999999996,74.54,,,,2018-03-09 16:00:00,,,,,,1185.0,0.015813153367738524,0.005690088659521065,1185.0,1.0
9558,8485,76.74,1.59,Mid,2018-02-23 11:30:00,76.0,2018-03-09 16:00:00,14,0.5401820618787,-0.39973472579023495,-0.7399999999999949,ClosedExpired,10,C,,,,,,77.02,1.59,10,1580.0,2018-02-23 13:30:00,0.53821827354676,-0.5489826390176931,-1.02,74.54,,,,2018-03-09 16:00:00,,,,,,1580.0,0.020719311962470684,-0.009642950221527169,1580.0,1.0
9559,8486,77.02,1.76,Mid,2018-02-23 13:30:00,76.0,2018-03-09 16:00:00,14,0.595763623548614,-0.607678896019584,-1.02,ClosedExpired,10,C,,,,,,77.4,1.76,10,1750.0000000000002,2018-02-23 15:30:00,0.592838685861942,-0.829974160206721,-1.4000000000000101,74.54,,,,2018-03-09 16:00:00,,,,,,1750.0,0.022851207478576996,-0.013243313425084342,1750.0000000000002,1.0
9560,8487,77.4,1.995,Mid,2018-02-23 15:30:00,76.0,2018-03-09 16:00:00,14,0.6719961240310078,-0.940794573643415,-1.4000000000000101,ClosedExpired,10,C,,,,,,77.53,1.995,10,1985.0000000000002,2018-02-23 16:00:00,0.670869340900297,-1.0264300915774498,-1.53,74.54,,,,2018-03-09 16:00:00,,,,,,1985.0,0.02577519379844961,-0.018087855297157694,1985.0000000000002,1.0
9561,8488,74.79,0.575,Mid,2018-03-02 11:30:00,76.0,2018-03-09 16:00:00,7,0.400884381028785,0.48507010104482795,1.20999999999999,ClosedExpired,10,C,,,,,,75.28,0.575,10,565.0,2018-03-02 15:30:00,0.398275011386063,0.28675800819796504,0.719999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,565.0,0.007688193608771225,0.01617863350715328,565.0,1.0
9562,8489,74.97,0.585,Mid,2018-03-02 13:30:00,76.0,2018-03-09 16:00:00,7,0.40687703652889706,0.419083347624765,1.03,ClosedExpired,10,C,,,,,,75.28,0.585,10,575.0,2018-03-02 15:30:00,0.405201533323212,0.291745103992712,0.719999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,575.0,0.0078031212484993995,0.0137388288648793,575.0,1.0
9563,8490,75.28,0.66,Mid,2018-03-02 15:30:00,76.0,2018-03-09 16:00:00,7,0.457150447851829,0.329148322453317,0.719999999999999,ClosedExpired,10,C,,,,,,75.55,0.66,10,650.0,2018-03-02 16:00:00,0.455516687151366,0.20498250921811603,0.45000000000000295,74.54,,,,2018-03-09 16:00:00,,,,,,650.0,0.008767268862911796,0.009564293304994672,650.0,1.0
9564,8491,76.56,1.685,Mid,2018-02-08 11:30:00,76.5,2018-03-09 16:00:00,29,0.27700834144056496,-0.016620500486435,-0.060000000000002,ClosedExpired,10,C,,,,,,76.97,1.685,10,1675.0000000000002,2018-02-08 13:30:00,0.27553278706885304,-0.129500409922361,-0.469999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,1675.0,0.022008881922675028,-0.0007836990595611582,1675.0000000000002,1.0
9565,8492,75.06,1.505,Mid,2018-02-09 11:30:00,76.5,2018-03-09 16:00:00,28,0.26137423394617604,0.376378896882493,1.44,ClosedExpired,10,C,,,,,,75.79,1.505,10,1495.0,2018-02-09 16:00:00,0.258856709328407,0.183788263623168,0.7099999999999941,74.54,,,,2018-03-09 16:00:00,,,,,,1495.0,0.020050626165734078,0.019184652278177425,1495.0,1.0
9566,8493,74.07,1.38,Mid,2018-02-09 13:30:00,76.5,2018-03-09 16:00:00,28,0.24286871492217801,0.5901709772608941,2.43000000000001,ClosedExpired,10,C,,,,,,75.79,1.38,10,1370.0,2018-02-09 16:00:00,0.237356982640001,0.1685234576744,0.7099999999999941,74.54,,,,2018-03-09 16:00:00,,,,,,1370.0,0.01863102470635885,0.032806804374240675,1370.0,1.0
9567,8494,74.88,1.575,Mid,2018-02-09 15:30:00,76.5,2018-03-09 16:00:00,28,0.274188701923077,0.44418569711538597,1.62,ClosedExpired,10,C,,,,,,75.79,1.575,10,1565.0,2018-02-09 16:00:00,0.270896556273915,0.192336554954478,0.7099999999999941,74.54,,,,2018-03-09 16:00:00,,,,,,1565.0,0.021033653846153848,0.021634615384615447,1565.0,1.0
9568,8495,76.06,1.815,Mid,2018-02-12 11:30:00,76.5,2018-03-09 16:00:00,25,0.348396003155404,0.153294241388377,0.439999999999998,ClosedExpired,10,C,,,,,,76.68,1.815,10,1804.9999999999998,2018-02-12 13:30:00,0.345579029733959,-0.062204225352115,-0.18000000000000702,74.54,,,,2018-03-09 16:00:00,,,,,,1805.0,0.02386273994215093,0.005784906652642621,1804.9999999999998,1.0
9569,8496,75.6,1.18,Mid,2018-02-14 11:30:00,76.5,2018-03-09 16:00:00,23,0.24769956291695397,0.22292960662526,0.9000000000000059,ClosedExpired,10,C,,,,,,76.03,1.18,10,1170.0,2018-02-14 13:30:00,0.24629865785245,0.115760369190651,0.469999999999999,74.54,,,,2018-03-09 16:00:00,,,,,,1170.0,0.01560846560846561,0.01190476190476198,1170.0,1.0
9570,8497,76.03,1.375,Mid,2018-02-14 13:30:00,76.5,2018-03-09 16:00:00,23,0.287000554700948,0.13489026070944501,0.469999999999999,ClosedExpired,10,C,,,,,,76.38,1.375,10,1365.0,2018-02-14 15:30:00,0.285685417307057,0.034282250076848,0.120000000000005,74.54,,,,2018-03-09 16:00:00,,,,,,1365.0,0.018084966460607654,0.006181770353807693,1365.0,1.0
9571,8498,75.59,1.14,Mid,2018-02-15 11:30:00,76.5,2018-03-09 16:00:00,22,0.250213472200508,0.22769425970246102,0.909999999999997,ClosedExpired,10,C,,,,,,75.95,1.14,10,1129.9999999999998,2018-02-15 13:30:00,0.24902747022562696,0.13696510862409403,0.549999999999997,74.54,,,,2018-03-09 16:00:00,,,,,,1130.0,0.015081359968249766,0.012038629448339682,1129.9999999999998,1.0
9572,8499,75.95,1.28,Mid,2018-02-15 13:30:00,76.5,2018-03-09 16:00:00,22,0.27960979113052803,0.15378538512179,0.549999999999997,ClosedExpired,10,C,,,,,,76.09,1.28,10,1270.0,2018-02-15 15:30:00,0.279095329693306,0.11442908517425399,0.40999999999999703,74.54,,,,2018-03-09 16:00:00,,,,,,1270.0,0.016853192890059248,0.007241606319947296,1270.0,1.0
